,000016.SH,000300.SH,000510.SH,000688.SH,000852.SH,000905.SH,399006.SZ,932000.CSI
2007-04-03,0.008691992473027987,0.01324818138692585,0.01400895493444931,,0.0129640096768231,0.01617970084371478,,
2007-04-04,0.004088154286145063,0.008172543823224743,0.009649665923596729,,0.009219634404041166,0.01190599162751127,,
2007-04-05,0.008385670191497496,0.01134747965100669,0.01271629263013097,,0.02126061062852536,0.01746330623889314,,
2007-04-06,-0.0008362463065303416,0.009112696699283163,0.009611540398858587,,0.01142157572536551,0.01572561594470834,,
2007-04-09,0.02163702604707751,0.02201686888761412,0.0201729445708505,,0.01507086771360289,0.01790460558915719,,
2007-04-10,0.01254112180218669,0.0141838468967741,0.01145351721736709,,0.01133892971845185,0.006530492322987413,,
2007-04-11,0.01393374516025947,0.01281678190087021,0.01172186655273144,,0.008649422946142238,0.01467624740224238,,
2007-04-12,0.0105600784644535,0.01750508355940283,0.01867983012907892,,0.02128740989491007,0.02319295975156344,,
2007-04-13,-0.006851551376069409,-0.002272416656595055,-0.001289194117138237,,0.006922141897938161,-0.008532464855099064,,
2007-04-16,0.02647549473696831,0.02701079196482503,0.02830728233844226,,0.02851080609315737,0.02917747723909869,,
2007-04-17,-0.003223334755287688,0.008440933351680613,0.01135636195890299,,0.02521218817658699,0.02854978985106271,,
2007-04-18,-0.007204726289694818,0.006344794436396128,0.009635851829383313,,0.02664962470463195,0.02538729256086825,,
2007-04-19,-0.04230066670337784,-0.04778748953044953,-0.04960233524576196,,-0.04495287074489696,-0.06040373825045542,,
2007-04-20,0.0379841865053443,0.04317100944449948,0.04374862474140073,,0.04787479485118418,0.05067912588417123,,
2007-04-23,0.03998663098095623,0.04227633095378813,0.04367387615214824,,0.04069206545304027,0.04539861455135075,,
2007-04-24,0.002929969105704089,0.004036931136672806,0.006589823920148064,,0.004673828256667178,0.01030036672534251,,
2007-04-25,0.007444365803975117,0.0008935980680160327,-0.0001407356455551678,,0.001105750012142082,-0.004292949461753182,,
2007-04-26,0.008566898884511787,0.01305144241809408,0.01319151976928623,,0.01051589280889154,0.01259300662310991,,
2007-04-27,-0.007738599350924247,-0.006622559779717818,-0.005959286488296911,,-0.001658311003719604,-0.001937894484699498,,
2007-04-30,0.02814238706364502,0.02509368100601783,0.01960282342540864,,0.01095730284867891,0.01493801569014863,,
2007-05-08,0.02627770364918902,0.03515187847318124,0.03938578897158074,,0.04280559621396307,0.04689895585366344,,
2007-05-09,0.01020816831440641,0.004128707652149899,0.004482105264735026,,0.01284049032098444,0.001953540557737554,,
2007-05-10,0.008844424981698573,0.00625659378411747,0.006407867134555545,,0.008280580330740861,0.007037651764695951,,
2007-05-11,-0.006169973116286087,-0.005897323180608538,-0.004247761925226357,,-0.001111942971490976,-0.004535375386659268,,
2007-05-14,0.006097198335141663,0.00855454233430919,0.008146505811406968,,0.007992293412362628,0.005927305564638274,,
2007-05-15,-0.04061610180060793,-0.03537061426174581,-0.03539579415777894,,-0.03142289408682508,-0.03321502341648319,,
2007-05-16,0.02067158310711648,0.0261892905104375,0.02729201562881656,,0.01875102166636466,0.0294122905157419,,
2007-05-17,0.01552654092587513,0.02094502217927108,0.0224472197016663,,0.02779218851518195,0.02488602717382982,,
2007-05-18,-0.006450046894181938,-0.000524139549591851,0.001166491303342454,,0.01247546070937489,0.003140559036827639,,
2007-05-21,0.003629996537166669,0.01440863405557913,0.01776912344859305,,0.02595628526838389,0.02999753958576434,,
2007-05-22,0.006253315362725331,0.0101404023713787,0.0114940866091402,,0.02123006798275462,0.02168043331757197,,
2007-05-23,0.01284612011901842,0.01753307631738465,0.02027134557380172,,0.02803433683686052,0.02709707356046387,,
2007-05-24,-0.004503367968869298,-0.004886314072731324,-0.003568080070214918,,-0.0002990341220208137,-0.002315923438610312,,
2007-05-25,0.01220325846220494,0.01657216927319638,0.01796890851158217,,0.008775010009479445,0.01694979726962131,,
2007-05-28,0.01896925783260528,0.02167665972284993,0.01986071915515986,,0.01443806034232686,0.02376763572099883,,
2007-05-29,0.01705362605978422,0.0232291745113038,0.02232307549853552,,0.007988221406257878,0.01912419157727285,,
2007-05-30,-0.06551371926096206,-0.0700071621671352,-0.07125883546144252,,-0.07726435799751741,-0.08541460164179426,,
2007-05-31,0.02876330052360032,0.01061894368833016,-0.001683926466499841,,-0.06373774973426904,-0.04322055155642701,,
2007-06-01,-0.01155485101410303,-0.03207766074909379,-0.0397547165103056,,-0.06958029193745219,-0.07473865551407499,,
2007-06-04,-0.07529669492001201,-0.08001663862055608,-0.08050136385400286,,-0.0781110869744186,-0.09024304831428509,,
2007-06-05,0.03028491926965593,0.03448395571683349,0.0303777127343583,,-0.01139828377508501,0.0113346719454448,,
2007-06-06,0.0009568380472400051,0.01174760953159648,0.0113052617908096,,0.009879241849333198,0.02081766488874059,,
2007-06-07,0.0266854670800285,0.0333512196266188,0.03754956864942827,,0.0439662965012424,0.0520961714132202,,
2007-06-08,-0.0001820549811064609,0.009311378411245741,0.009022672690583988,,0.02057911765931308,0.01665101370158517,,
2007-06-11,0.02157563435262055,0.02419507115749475,0.02341120485669812,,0.01304845540638233,0.02508451064390016,,
2007-06-12,0.02189130006544104,0.02616876046648464,0.02586325070190476,,0.01558060787693982,0.02736927697360159,,
2007-06-13,0.02091357464241739,0.02015181543730726,0.02401353124561822,,0.04138103267646365,0.03587639749322236,,
2007-06-14,-0.01181300074316383,-0.01036121882164309,-0.01155133579227474,,-0.01602921249645561,-0.01394459357353206,,
2007-06-15,0.008471837568388096,0.005763789319987112,0.003632687389151457,,-0.003641793090331191,0.001054643367565333,,
2007-06-18,0.03169177145595192,0.03079161713982437,0.02905355880475824,,0.03028405144330826,0.0280200886243005,,
2007-06-19,-0.0003894130764319215,0.005997256368429404,0.009326161194731952,,0.02025256467110381,0.0200358611620608,,
2007-06-20,-0.02363038304350695,-0.02268663155940231,-0.02299142962887579,,-0.02314669105076206,-0.02976270774589551,,
2007-06-21,0.0164566339119645,0.009498711733810339,0.006359462807942862,,-0.0120586804729772,-0.004955139199017466,,
2007-06-22,-0.02355890154530194,-0.03536679122804465,-0.04151943955904791,,-0.06319192902849302,-0.05915553008035523,,
2007-06-25,-0.03184991112128355,-0.0438560785869484,-0.04886446057966154,,-0.07194225468067827,-0.06805749401509509,,
2007-06-26,0.008106967781110974,0.01297002475404163,0.01314040460092158,,0.01354327139141631,0.01973166486383526,,
2007-06-27,0.03025009937252321,0.02817964541172024,0.02714295137558587,,0.02440217004046374,0.02354778210738928,,
2007-06-28,-0.02915503597685909,-0.04607980653317689,-0.04833401230750489,,-0.0497723391020557,-0.06797478546446811,,
2007-06-29,-0.01821855986155008,-0.0247802147811047,-0.02762580059453512,,-0.04550121535062779,-0.04698643367202848,,
2007-07-02,-0.001712784688566948,-0.00170705224030776,0.0001462463441033179,,0.02245276494599402,0.01640360530688767,,
2007-07-03,0.01511083797514878,0.01965045594217507,0.01627235767786495,,0.01474520195010953,0.01630623244780693,,
2007-07-04,-0.02654360097566144,-0.02340450634868319,-0.02206268947162648,,-0.02962607552003682,-0.0224350668335429,,
2007-07-05,-0.04689173104287025,-0.05663907114080402,-0.05680838750430262,,-0.06957817446092651,-0.06924095373162764,,
2007-07-06,0.04094595031844595,0.04770404377483928,0.04852654016164415,,0.0604792816944828,0.06060756723638328,,
2007-07-09,0.02702307941381399,0.02948333339127629,0.02994746871721965,,0.03032137694418502,0.03295615712082345,,
2007-07-10,-0.0007351890379547754,-0.01202607123495447,-0.01394359623290953,,-0.02476427577344253,-0.02884087351780273,,
2007-07-11,0.0002246984454190581,0.003767110088558567,0.003946459584707185,,0.009674700558308658,0.01298179261581467,,
2007-07-12,0.01082423974399127,0.007112096960739223,0.006796185644189379,,0.01060420997870182,0.004879530303616875,,
2007-07-13,0.0002592631889424268,0.0008380210624210349,-0.0002888295203842262,,-0.001843838308040802,-0.004184511969841154,,
2007-07-16,-0.03145573686862235,-0.03249781529886597,-0.03273098041364442,,-0.03765431786282569,-0.0344473541639303,,
2007-07-17,0.02678544877040245,0.02448964610622362,0.02356828908091479,,0.01635900916998523,0.02193175982301199,,
2007-07-18,0.007547968577455322,0.004717523840080062,0.005351968473217283,,-0.00200767933161039,0.003859172801647048,,
2007-07-19,-0.002150755273403249,-0.0001497129847294332,-2.684949382825152e-06,,0.007382838620443977,0.004388399002589694,,
2007-07-20,0.04289835715113721,0.04239805684582798,0.04157543061834446,,0.0337290434913573,0.03997290822630895,,
2007-07-23,0.03882967343768229,0.04548676748923874,0.04596071696396464,,0.05513790783645511,0.05045110324409663,,
2007-07-24,0.0004091374076846677,0.001113239123537113,0.00103263123591546,,0.01288392226957846,0.002063223596330488,,
2007-07-25,0.02382030989806871,0.02236332343122172,0.02144252053480322,,0.03617863063540661,0.02810360453974248,,
2007-07-26,0.003102829324756584,0.01115374383199175,0.01279309666693607,,0.02415442062437201,0.02025929437484741,,
2007-07-27,-0.006549263770370573,0.0009175026455654489,0.002945000373834716,,0.02880084114134185,0.01864922587271955,,
2007-07-30,0.01994026769466295,0.02366860358815082,0.02291046661792429,,0.02478133093518409,0.01932597613151721,,
2007-07-31,0.009523782766551747,0.01133160433213121,0.009839410224554257,,0.01726280036740135,0.01153190871251297,,
2007-08-01,-0.03312656793990421,-0.03887570389522033,-0.04097104224545056,,-0.05684153421176141,-0.05662877127218913,,
2007-08-02,0.02442097339335092,0.03339728515769913,0.03257918507696722,,0.03838161136997797,0.04134997961593179,,
2007-08-03,0.04582791259994501,0.03590816760370608,0.03230095043798542,,0.009259958278475366,0.01629335999002457,,
2007-08-06,0.02105157451533124,0.02270489133239728,0.02076401418056584,,0.01707828979604287,0.0216089616440005,,
2007-08-07,0.004903079166162172,0.004363359428424474,0.002674178715199815,,0.001217978702264588,-0.007621648397453384,,
2007-08-08,-0.00455543735609254,-0.01202232387092828,-0.01183175186922014,,-0.01772193224391927,-0.0168543632414746,,
2007-08-09,0.02966991412663056,0.02312344567813618,0.0207348175086306,,0.006543739111695146,0.01055286800603739,,
2007-08-10,0.0009011804994383255,-0.01065038681587538,-0.01308160091198651,,-0.02573480912465342,-0.02121598835313776,,
2007-08-13,0.008766933733040716,-0.001162166841396584,0.001044079550169386,,-0.008818217395610617,-0.004387821636269607,,
2007-08-14,0.01236518900577721,0.0156316886324035,0.01666650893966803,,0.03096140443859241,0.02428598549282945,,
2007-08-15,0.00319785149302021,0.0006628922354998679,-0.0003752256249818231,,-0.00646626995365196,-0.005290999696672571,,
2007-08-16,-0.02675205113751566,-0.01613573523058243,-0.01492422311326358,,0.009675032621377255,0.005910706155930257,,
2007-08-17,-0.02530290435100824,-0.02040179785565854,-0.02018412073922704,,-0.002674089878491159,-0.01089045219336526,,
2007-08-20,0.0603928258147981,0.0544393719391767,0.05353198992871988,,0.03830759965692998,0.04010826102602572,,
2007-08-21,0.01877565753839683,0.01770765694595156,0.01443408117575729,,0.009040218135377032,0.01189898606698847,,
2007-08-22,0.0117579654178428,0.01575787763687586,0.01423693009668447,,0.01423985202203504,0.01284181276626306,,
2007-08-23,0.01595127232856619,0.01653809624265712,0.01593034609240362,,0.01149122424900639,0.01035799002532478,,
2007-08-24,0.02249910131122235,0.01577275585427351,0.01241964480717783,,0.007913702007504853,0.001922592524717714,,
2007-08-27,0.007291860801132088,0.004888769890255773,-9.401081131343858e-05,,-0.0006621060305995741,-0.00388910327963643,,
2007-08-28,0.003177764139188355,0.001642699884971677,-0.001910132287761712,,0.005996178298779853,0.001110602346148681,,
2007-08-29,-0.01647594252531981,-0.01534050512103491,-0.01300697522809635,,-0.006283381543370936,-0.006011959286187363,,
2007-08-30,0.007620251807857414,0.01333154609218212,0.01852716928133269,,0.03449524566884676,0.02981211125185013,,
2007-08-31,0.009412449384200272,0.01054854894711355,0.01026548948570216,,0.01043017682785496,0.01107250042035268,,
2007-09-03,0.02156490399025124,0.02283791463453966,0.02402723429943343,,0.02325665851167713,0.02244889844832088,,
2007-09-04,-0.01755384657711012,-0.01091712684188373,-0.01034158202288538,,-0.01372357177772265,-0.005666043813020494,,
2007-09-05,-0.004594336130846699,0.0005445942627684275,-0.0001732041507160886,,0.002563351197872876,0.006045301988583773,,
2007-09-06,0.01366071132677149,0.009055966649752278,0.009728699860154677,,0.01353974097919952,0.0108751847162214,,
2007-09-07,-0.02233422520643735,-0.0219008944067518,-0.02205425102978431,,-0.02168628235894765,-0.02524734917593818,,
2007-09-10,0.01469956158177865,0.01544630514143641,0.01696444398137409,,0.02445417572129394,0.01998629389771622,,
2007-09-11,-0.04429219279240115,-0.04821856371586897,-0.05165338646120254,,-0.06922154508038503,-0.06574505786864471,,
2007-09-12,0.01088485101429804,0.01525552610977243,0.01192769198401855,,0.008142735065721496,0.01105703281456627,,
2007-09-13,0.02626440272892872,0.02788247902273966,0.02658442940995087,,0.01567480743717198,0.02113227176386978,,
2007-09-14,0.005403993802680418,0.008804169549641472,0.01082936298375614,,0.0141521766396604,0.01305507692361907,,
2007-09-17,0.0172194618422985,0.0186547678144322,0.01886759508730229,,0.02063234137974668,0.02221781666006528,,
2007-09-18,-0.007869635597938185,-0.004021598477606858,-0.003431910176304953,,0.0127355006156229,0.00959013012565535,,
2007-09-19,-0.01030573445389749,-0.01056717226835424,-0.01124832321129077,,-0.01522540233864866,-0.01326197126122253,,
2007-09-20,0.01451121061096217,0.01386290902621745,0.01356491402852988,,0.00715454588263853,0.00988910116612196,,
2007-09-21,-0.006028908475226302,-0.004892822143027331,-0.006691279824840635,,-0.0121201457085256,-0.009940801613739225,,
2007-09-24,0.00823610416392384,0.008340969865594516,0.004118445950098248,,0.003313138057322362,0.00513509736959783,,
2007-09-25,-0.009184841437265945,-0.01080922078544688,-0.009817114513900549,,-0.006500944553273769,-0.00827793149238154,,
2007-09-26,-0.01265769811367079,-0.01730870051129862,-0.015561797472607,,-0.01694726538157276,-0.01619649344526053,,
2007-09-27,0.01171760847346448,0.01235384635262271,0.01155390017943958,,0.006116104280144086,0.008116960460254674,,
2007-09-28,0.02784842898019413,0.02782582531033029,0.02717846547776936,,0.0184631471849297,0.02206253342137643,,
2007-10-08,0.02155629071948795,0.01287721584900936,0.01070111112077932,,-0.0006265001007133009,0.0009732360865530865,,
2007-10-09,0.005533050329960432,0.004023283595465443,0.004450466875697501,,0.003298358063760887,0.01041797254700505,,
2007-10-10,0.004567360611190452,0.001730376810623824,-0.0002900086465214002,,-0.001441829412627271,-0.00639745270145653,,
2007-10-11,0.02924019021660662,0.01298656009647736,0.008389197557443495,,-0.01710461722179879,-0.02048595558172117,,
2007-10-12,0.0001769221448881808,-0.003976591047337052,-0.00777024245653557,,-0.03037964424275152,-0.02306079120428173,,
2007-10-15,0.0249382059916794,0.0145745991534767,0.01294702273922255,,-0.002405005215234013,-0.0001615213267882609,,
2007-10-16,0.007960882854346707,0.009531086413275602,0.01162548276987607,,0.008945390949238075,0.01077072408485868,,
2007-10-17,-0.01013609019669204,-0.009072542941931161,-0.008108088567508887,,-0.0006700669976975604,-0.002840042017925981,,
2007-10-18,-0.0381759378114559,-0.03643276501457926,-0.03355218661664949,,-0.01937963783576002,-0.02362178798511394,,
2007-10-19,-0.00313221525802021,-0.0003009846137658201,-0.001322104778809674,,-0.009129720604223124,-0.0001059364942861407,,
2007-10-22,-0.02347704797910311,-0.0255057238440326,-0.024008692173485,,-0.02808050508835969,-0.02645004250414829,,
2007-10-23,0.01921394230299533,0.01224230450925567,0.01102620976500646,,-0.002670112832989346,9.171366998828034e-05,,
2007-10-24,0.01664563139691744,0.008612484827548172,0.005449729815762083,,-0.02387824313355402,-0.01983402228472286,,
2007-10-25,-0.04183373701129867,-0.04656117603608756,-0.04882449048685089,,-0.07771926005168872,-0.07805373997127063,,
2007-10-26,0.01497850407287338,0.01137532538962205,0.007810825616125783,,-0.01273036961736906,-0.005318126549285651,,
2007-10-29,0.02169090634927429,0.02082955791201258,0.0186599018022271,,0.01372796905993212,0.01405090657950581,,
2007-10-30,0.01430154482322088,0.01579762745225644,0.01543998140595271,,0.02813258882009961,0.02294410281612258,,
2007-10-31,0.007689750921931804,0.01638905904364485,0.01951361199377288,,0.03860849334077088,0.03621804792987326,,
2007-11-01,-0.004452633236262216,-0.01475353423101211,-0.01610528456230931,,-0.02556499250431621,-0.02651893238821934,,
2007-11-02,-0.01400183305697134,-0.02388596845289293,-0.02213571331513009,,-0.02050016413703482,-0.02316577221481708,,
2007-11-05,-0.02952818525455747,-0.02079231278851168,-0.01666476714734699,,0.01793582041132069,0.007418776475700994,,
2007-11-06,-0.01509417797961099,-0.008009138268228355,-0.004376278620336294,,0.01234610334483754,0.007568941954817276,,
2007-11-07,0.008876706332607398,0.006201640021496146,0.004316595062542561,,-0.001924850302597036,-0.002084076705799021,,
2007-11-08,-0.05357194020906064,-0.04921571862221796,-0.04749364469774164,,-0.04181016167561147,-0.04195687037915441,,
2007-11-09,-0.003713290356129662,-0.01048735707758652,-0.009704326090348658,,-0.00905609175660338,-0.01254010683386575,,
2007-11-12,-0.007816300672526921,-0.01243281162799548,-0.009829207268520435,,-0.00940574092132529,-0.01325306002253868,,
2007-11-13,-0.00881325826278534,-0.007866950446196341,-0.005850502841349581,,0.005737160928761753,0.0038840579835977,,
2007-11-14,0.04228816550019232,0.04098686459474976,0.0384584478959944,,0.03015757686731568,0.03568793637389689,,
2007-11-15,-0.01073989930134189,-0.01266859614631066,-0.01353558594538562,,-0.004267122183447825,-0.01257878220686059,,
2007-11-16,-0.01642240877933077,-0.0145610015396187,-0.01246515283670746,,0.004129253400494193,0.001549609763417337,,
2007-11-19,-0.0114287236321875,-0.002647450876869684,0.001988865545794027,,0.0202490125381285,0.02252012114766622,,
2007-11-20,0.01208898681820614,0.0148972329144641,0.0152197577876354,,0.008620261625340575,0.01344873902112198,,
2007-11-21,-0.01738885838483561,-0.01425672304672965,-0.01444175683123738,,-0.00829400067486219,-0.01457612701067212,,
2007-11-22,-0.04242206897162859,-0.04606637875399855,-0.04427895563789441,,-0.05014203628181946,-0.04634319039457502,,
2007-11-23,0.01665237300975519,0.01735258178741539,0.01884208910662721,,0.01880660248163935,0.01942210656750021,,
2007-11-26,-0.01293491089590049,-0.01161541770192898,-0.01095130727692961,,-0.006127342469238073,-0.0100889200393226,,
2007-11-27,-0.02086070951218844,-0.01870054485702077,-0.0188466276707846,,-0.01511524945558307,-0.01039372229538849,,
2007-11-28,-0.01193866040028801,-0.01333367332746072,-0.01206635932332389,,-0.002571193309197639,-0.007551040582503887,,
2007-11-29,0.04934770428474522,0.04074394899024192,0.03993186797772985,,0.02341926433507524,0.02595473715546781,,
2007-11-30,-0.02428056984651761,-0.02185174238077003,-0.01951479889449459,,-0.01801023092106568,-0.01500714233745093,,
2007-12-03,0.007647842864432874,0.007415323860591627,0.009078588638924856,,0.008906298038940719,0.01141430833498269,,
2007-12-04,0.0134786350098004,0.01177699648309805,0.01129143949288114,,0.006709800914713071,0.005681317198646951,,
2007-12-05,0.02679519682656561,0.02792172535941617,0.02567067454729433,,0.01574984025923598,0.01866815678861578,,
2007-12-06,-0.0001621426416580363,0.001028478476007066,0.002298669954317489,,0.01118206845166725,0.004208261115842049,,
2007-12-07,0.01267072768196797,0.01404080631308702,0.0143151066471745,,0.01650927156730475,0.01644498299758368,,
2007-12-10,0.01056969849416056,0.01812547226197481,0.01830987124441741,,0.02459771016535939,0.02749648982554298,,
2007-12-11,-0.001544691242836294,0.001253703846284537,0.003952043981112041,,0.01296483291496031,0.01133426113642955,,
2007-12-12,-0.0184015421643533,-0.01225572943416964,-0.009282710313801346,,0.01019297403715846,0.002145465060458207,,
2007-12-13,-0.03357996280608333,-0.03877137060946367,-0.03708601636498443,,-0.02852045206317477,-0.03175295711386283,,
2007-12-14,0.01511535987687118,0.01893191268895045,0.01961350589372124,,0.01629243863118113,0.02176858588094532,,
2007-12-17,-0.03367208747358319,-0.02447722289275411,-0.01908871258543243,,0.007276361454419344,0.001445772146341895,,
2007-12-18,-0.006987468383668372,-0.005652835269135181,-0.006377761537361692,,-0.00943520164229561,-0.008520363340229764,,
2007-12-19,0.02663761784132568,0.02380996666884272,0.02309838935915565,,0.01749442785260591,0.02165596513277279,,
2007-12-20,0.02176463036922449,0.01821257153020994,0.01753615386197183,,0.01032501034867828,0.01214120482746139,,
2007-12-21,0.01008991388633262,0.01275284690266787,0.01246529381356787,,0.01669156771735203,0.01506322962737094,,
2007-12-24,0.02215648978180162,0.02042562120828073,0.01937910141126764,,0.01458921966102622,0.01714085564688972,,
2007-12-25,-0.002486047267455049,0.00185726371842776,0.003285144289998598,,0.01017294849918926,0.00888004708846779,,
2007-12-26,0.003233531729666339,0.009200739596472829,0.009969735868516238,,0.01904849591299751,0.02007252799011994,,
2007-12-27,0.01968024570901683,0.01928099637400038,0.01794976077610322,,0.005951230988015865,0.01024887746375924,,
2007-12-28,-0.007492984637412547,-0.005464336240081025,-0.004918628607439857,,-0.001425513821025959,-0.003198452941365559,,
2008-01-02,-0.001674076482109044,0.008732376828742616,0.01186690192805351,,0.03140605535152119,0.03501911222027054,,
2008-01-03,0.002539613275340358,0.006834403536748468,0.00740957401629494,,0.02223425186351768,0.02063294849823549,,
2008-01-04,0.01228003793093357,0.01130065356082355,0.008450107077981883,,0.007773915982728141,0.00234490425173739,,
2008-01-07,0.01105088821046252,0.01321367312321975,0.01384314872946746,,0.01847611333224108,0.01978755581970226,,
2008-01-08,0.006403977514089831,-0.00514947947187494,-0.00696309591015698,,-0.02665930684037576,-0.02792274208368184,,
2008-01-09,0.01091290859194238,0.0153855954717006,0.01618164290865209,,0.03017470312221349,0.02954265370713749,,
2008-01-10,0.005780009709758005,0.01034750781962757,0.00887894536389311,,0.00211067626108985,0.004814322988975661,,
2008-01-11,0.01122647955054035,0.004748806335264533,0.004518156737612244,,-0.005556218619780395,-0.00102796424747531,,
2008-01-14,0.003930686984055853,0.005705597973395982,0.006919578553443273,,0.0160756359324683,0.01262272001557285,,
2008-01-15,-0.01304722332440633,-0.006179465088866465,-0.004749683711159136,,0.01077198145660319,0.007681938658814502,,
2008-01-16,-0.03828420773350949,-0.03405562198501677,-0.03086040996130279,,-0.0085445369361139,-0.01361121931096143,,
2008-01-17,-0.02255224987733584,-0.02577561856771027,-0.02444741313471255,,-0.02200589266353781,-0.02657433188561598,,
2008-01-18,0.004117187886617302,0.009063066147760424,0.009024676350639638,,0.007651885436525063,0.008781355981716032,,
2008-01-21,-0.05391642584397793,-0.05090775484633703,-0.04869108418959911,,-0.04303510535344657,-0.04229661021023468,,
2008-01-22,-0.07755965425962508,-0.07920822137604411,-0.07995900982272985,,-0.0865746867297652,-0.08928918001067565,,
2008-01-23,0.0383446759146242,0.04548845774812804,0.0469108751776659,,0.0407275970386678,0.05228533084171794,,
2008-01-24,-0.001175215907757376,0.01041767733716803,0.01372898498943265,,0.02970560172802905,0.03380090994715346,,
2008-01-25,0.01488217476838116,0.009940069809156071,0.007842256817262694,,0.001520790757036039,0.003096993716933838,,
2008-01-28,-0.07452288446527788,-0.07048264152674832,-0.06989279668837689,,-0.07427690886264493,-0.07244869404216203,,
2008-01-29,0.004083653882009486,0.006361961049103471,0.007806087872268108,,0.01810614602516125,0.02090432801582054,,
2008-01-30,-0.0198243330782919,-0.01085864483466459,-0.009673489924651335,,0.00650485356189634,0.002226563460167696,,
2008-01-31,-0.01226325923922289,-0.01934462132051173,-0.02218675567966066,,-0.04052596792296548,-0.03952442231191888,,
2008-02-01,0.0006087479842804555,-0.01054147169260666,-0.01308635912012335,,-0.04556213092504002,-0.04528889633045274,,
2008-02-04,0.08120487262900866,0.07947200897121753,0.0783053188915197,,0.07626426815840404,0.07839464944281715,,
2008-02-05,-0.007926212008495526,-0.005731406143976159,-0.004845645809119503,,0.004595398006520313,0.003853250158870836,,
2008-02-13,-0.02854905242336869,-0.02172009340278791,-0.01970377461055328,,0.001112387903159373,-0.005266997790274175,,
2008-02-14,0.01270796903367888,0.0132361288968319,0.01431696018855177,,0.01895267267636491,0.01990616885336038,,
2008-02-15,-0.01653478712889012,-0.01381145092167557,-0.01264078809579416,,-0.003949382926480283,-0.004969192719221027,,
2008-02-18,0.0171011271314061,0.02009055367047985,0.0216588434695133,,0.02620687943627686,0.03165083780742606,,
2008-02-19,0.02080089938519336,0.02210377412477982,0.02035740273070274,,0.01839272312062512,0.01773151158070263,,
2008-02-20,-0.02962901804002094,-0.02256610957876681,-0.02080617142913788,,-0.004185579488812152,-0.008592610679714952,,
2008-02-21,-0.01524424778137501,-0.006681851171700615,-0.004651195396000674,,0.01326516059812199,0.01252769473133597,,
2008-02-22,-0.04364991187161316,-0.0362923732591689,-0.03480719741635063,,-0.01946549221426963,-0.02443457385790815,,
2008-02-25,-0.03948916993352647,-0.0395756708317947,-0.03889486280441012,,-0.03302678779074597,-0.03223885980822239,,
2008-02-26,0.009471835486200675,-0.0009407536240466641,-0.0001101322824670348,,0.0007672464891239628,-0.0001725118760234068,,
2008-02-27,0.02816344464725518,0.02714222957489199,0.02678600891776739,,0.0242219955172267,0.02204605773599155,,
2008-02-28,-0.007054170949681193,-0.003824302882797781,-0.003344953909014237,,0.003657264637139335,0.002422054511363569,,
2008-02-29,0.01017665739087903,0.01129240826191946,0.0110204720174778,,0.01620054502580004,0.01357835061619461,,
2008-03-03,0.01963820755764445,0.02455198658526037,0.02585008366094144,,0.0355633431627087,0.03308113252361089,,
2008-03-04,-0.03292554126610625,-0.0252795939661965,-0.02212624966553456,,0.002056138898542059,-0.00674454013050152,,
2008-03-05,-0.01297215726732226,-0.009124922049002393,-0.006291765417946849,,0.01085560031704524,0.004160735062111343,,
2008-03-06,0.01907358889392974,0.01209194709178973,0.01029273375001694,,0.001153654373881707,0.001835590653799457,,
2008-03-07,-0.01465816672744147,-0.01361188001441604,-0.015444087655613,,-0.01589477901056213,-0.02087168864745514,,
2008-03-10,-0.04184884671947131,-0.04200200293013445,-0.04050035014893894,,-0.02804271099658351,-0.03330305869839556,,
2008-03-11,0.002493480062849329,0.002161670759946333,0.004120791236550403,,0.01865622917404153,0.01356466021097802,,
2008-03-12,-0.03104135152441501,-0.03006341257872336,-0.02999877119612293,,-0.02219979696149821,-0.02726258472271859,,
2008-03-13,-0.01687251157127534,-0.02601981874266457,-0.0274208013729389,,-0.04175946918704021,-0.04020517021727876,,
2008-03-14,-0.008840831659156834,-0.009833951663251739,-0.01019019232602325,,-0.006875226485062669,-0.005637914623759954,,
2008-03-17,-0.03308857007552746,-0.04742645341562657,-0.05288927772995855,,-0.07939792714749849,-0.08029136301875717,,
2008-03-18,-0.03910865734186419,-0.0521075326059659,-0.05495056754792316,,-0.07150434677972228,-0.07635331575612625,,
2008-03-19,0.02601078048990058,0.03264711765997141,0.03488667168640092,,0.04754579504078293,0.04660268130992229,,
2008-03-20,0.02234767386546999,0.02863570094450019,0.0315666578098206,,0.03779236444653122,0.04018498900129686,,
2008-03-21,0.003245286992928698,0.008955662456211044,0.008259354425325327,,0.01040309019072261,0.01327930315992809,,
2008-03-24,-0.05171874616643102,-0.04579440580346983,-0.04151740756863553,,-0.01616108971865238,-0.02093548810313273,,
2008-03-25,0.005332048295571212,0.01254193380079371,0.01301795070000367,,0.01522436615639577,0.01215414320520125,,
2008-03-26,0.004175530299102448,0.002199450001389991,0.002076822512600884,,-0.003090491206032553,-0.003507129666683539,,
2008-03-27,-0.04817499589547491,-0.04318659845124273,-0.04430580848004695,,-0.0567421485968751,-0.05484480726964236,,
2008-03-28,0.05293461364234187,0.04415435734799544,0.04169166403927527,,0.02748737350237818,0.02910300072513294,,
2008-03-31,-0.03018108610657499,-0.03311630484429884,-0.03515859764804219,,-0.0501112204177101,-0.04764616306914249,,
2008-04-01,-0.03991160821572848,-0.056344486848797,-0.05917170317066223,,-0.08709330587822528,-0.08777282054883173,,
