date_key,whole_market_signal,000016.SH_signal,000300.SH_signal,000510.SH_signal,000688.SH_signal,000852.SH_signal,000905.SH_signal,399006.SZ_signal,932000.CSI_signal
2007-11-02,3.833390933178219,3.937323203674596,3.0006736495130006,2.6694884914829964,0.0,2.724581947123904,2.7733053852086007,0.0,0.0
2007-11-05,3.8354138865182192,3.940345043674596,3.0047384628130005,2.6729546356829963,0.0,2.725706303123904,2.771742998408601,0.0,0.0
2007-11-06,3.835847227252219,3.9337841966745963,3.0034576074130004,2.673413356752996,0.0,2.7301950171239038,2.7768039694086006,0.0,0.0
2007-11-07,3.833493177583219,3.9337062337995965,3.004281216943,2.668838022252996,0.0,2.726435059323904,2.7726233667086007,0.0,0.0
2007-11-08,3.823897961783219,3.9302639872995964,2.997483493443,2.658890618252996,0.0,2.7129368663239037,2.7583328547086006,0.0,0.0
2007-11-09,3.819954527323219,3.9311041892995964,2.9913148001430003,2.654784737252996,0.0,2.7069848133239036,2.7540021077086005,0.0,0.0
2007-11-12,3.815089932903219,3.9289686592995965,2.9804301571430005,2.6444110702529957,0.0,2.7053818060239037,2.7546759829086005,0.0,0.0
2007-11-13,3.806690850583219,3.9257457206995965,2.9636948011430007,2.6266836522529955,0.0,2.706057685423904,2.7496904045086006,0.0,0.0
2007-11-14,3.808576950183219,3.9234053293995963,2.9681521705430005,2.6313140392529957,0.0,2.707041542023904,2.7513896808086007,0.0,0.0
2007-11-15,3.812384731103219,3.921460098299596,2.9746884455430007,2.6393760632529957,0.0,2.7089828467239037,2.7558342128086006,0.0,0.0
2007-11-16,3.815450804443219,3.927887639699596,2.976865892543001,2.6419053043529956,0.0,2.7115087649239036,2.757504431808601,0.0,0.0
2007-11-19,3.8087739502632187,3.919343328699596,2.967523099543001,2.6341599003529956,0.0,2.7070649406239036,2.754196493208601,0.0,0.0
2007-11-20,3.809366011395219,3.920398707199596,2.9698952712430007,2.6352213845529957,0.0,2.7049842952239036,2.754748409868601,0.0,0.0
2007-11-21,3.8100932670472187,3.9196917737595958,2.9637744628430007,2.6318822503529957,0.0,2.7159054792239035,2.757630380168601,0.0,0.0
2007-11-22,3.8106368778072186,3.922970856259596,2.9571005195430007,2.6266663819529956,0.0,2.7233801402239033,2.7614845021686008,0.0,0.0
2007-11-23,3.8101154213492188,3.9258513773595958,2.955866636343001,2.6216657906529957,0.0,2.724237944193903,2.761373369308601,0.0,0.0
2007-11-26,3.8208259930092185,3.9533391093595958,2.966193193343001,2.6259361542529955,0.0,2.730115696193903,2.766963823008601,0.0,0.0
2007-11-27,3.8237475265112186,3.9617981593595957,2.966921785643001,2.6264163665229954,0.0,2.730986207133903,2.771033125008601,0.0,0.0
2007-11-28,3.8189387369712184,3.9563391153595955,2.961469040943001,2.621260132522995,0.0,2.726830448133903,2.7672129590086008,0.0,0.0
2007-11-29,3.8258979056792186,3.9720054143595953,2.972636984443001,2.626690894222995,0.0,2.729504502533903,2.7670697439486007,0.0,0.0
2007-11-30,3.8207021695932184,3.9615946513595954,2.966552635443001,2.6187382562229953,0.0,2.728296666533903,2.7667466495186006,0.0,0.0
2007-12-03,3.8236084957932186,3.9586444859595953,2.968826701643001,2.6234086377229953,0.0,2.733354411233903,2.7722262535186006,0.0,0.0
2007-12-04,3.8229866016732186,3.966637881959595,2.967168150243001,2.618017393722995,0.0,2.732114373833903,2.7694132197186008,0.0,0.0
2007-12-05,3.8276506875132186,3.968426453459595,2.970845808943001,2.622375886722995,0.0,2.7378046392339033,2.7772186603186007,0.0,0.0
2007-12-06,3.8259931210932185,3.9611104899595952,2.9679965355430014,2.622049931272995,0.0,2.7379419310839035,2.7792847287186007,0.0,0.0
2007-12-07,3.8221374360932185,3.951843990959595,2.9582852665430015,2.615073758972995,0.0,2.7411493873839037,2.7827527877186005,0.0,0.0
2007-12-10,3.8332383698132184,3.967400750959595,2.9751934015430015,2.627502057972995,0.0,2.7462142623839036,2.7882993873186006,0.0,0.0
2007-12-11,3.8409408365932185,3.973800508959595,2.9860193555430015,2.636982027972995,0.0,2.7517210870839035,2.7945992145186005,0.0,0.0
2007-12-12,3.8488596697332187,3.9772799561595953,2.9929050105430015,2.644413322972995,0.0,2.7605387895839035,2.8075792805186004,0.0,0.0
2007-12-13,3.8553080921452185,3.9845517265595953,3.0016136105430014,2.654034771972995,0.0,2.7609512127439033,2.8138071500186004,0.0,0.0
2007-12-14,3.8449479585652186,3.9822495381595955,2.9898551865430014,2.6398127274729952,0.0,2.751130190743903,2.8001101610186003,0.0,0.0
2007-12-17,3.847656027671219,3.9807367685595954,2.9893897040730013,2.6401156680729954,0.0,2.7570217967439032,2.8094342120186004,0.0,0.0
2007-12-18,3.846900804015219,3.9791593986595952,2.9847938170730015,2.6349877910729953,0.0,2.764447440243903,2.8095335841386007,0.0,0.0
2007-12-19,3.848482209835219,3.9819480690595954,2.9838655119730015,2.6312074110729955,0.0,2.770000402643903,2.813807665538601,0.0,0.0
2007-12-20,3.849102294125219,3.9868187967595956,2.9863673499730017,2.6305189178229953,0.0,2.7719595030439033,2.8082649141386007,0.0,0.0
2007-12-21,3.857296652825219,3.9873071003595957,3.0004496849730016,2.6462242948229955,0.0,2.778832306043903,2.8120878890386005,0.0,0.0
2007-12-24,3.865585403625219,3.9976361903595956,3.0094055729730016,2.6537568168229955,0.0,2.788000678043903,2.8175457710386005,0.0,0.0
2007-12-25,3.873275327225219,3.9943279983595956,3.0162721769730014,2.6664105288229956,0.0,2.798895699043903,2.8288882440386005,0.0,0.0
2007-12-26,3.878029077811219,4.003382741359595,3.0153313102030013,2.6639865942229957,0.0,2.810343650043903,2.8355191043386005,0.0,0.0
2007-12-27,3.886726022611219,4.007338582359595,3.026464131203001,2.679642007222996,0.0,2.8147188170439033,2.8438845863386004,0.0,0.0
2007-12-28,3.883199408331219,3.999559483359595,3.0151378682030012,2.681745455222996,0.0,2.8129460966439033,2.8450261493386004,0.0,0.0
2008-01-02,3.8801848080372188,3.993200811359595,3.0141243918030014,2.680896975652996,0.0,2.8110345086439033,2.8400853638386003,0.0,0.0
2008-01-03,3.8926165554372187,4.005173752359595,3.0334814138030013,2.6958467446529957,0.0,2.8179946396439033,2.8490042378386002,0.0,0.0
2008-01-04,3.897716834737219,4.003248812859595,3.0414706118030015,2.7032395796529958,0.0,2.825043462643903,2.8539997178386,0.0,0.0
2008-01-07,3.9099051219372187,4.008139865859595,3.0539175068030016,2.7163417016529956,0.0,2.843793243643903,2.8657513028386,0.0,0.0
2008-01-08,3.9230395733372188,4.025644155859594,3.0674960778030016,2.7268044106529956,0.0,2.856181592643903,2.8774896408385997,0.0,0.0
2008-01-09,3.924840819705219,4.0301434048595945,3.0688960046030016,2.7289754204529957,0.0,2.856622883083903,2.8779843966386,0.0,0.0
2008-01-10,3.931076159965219,4.035530450259595,3.0700736955030017,2.7332042434529957,0.0,2.867020578083903,2.8879698436386,0.0,0.0
2008-01-11,3.938179582205219,4.041063594259595,3.0733758226030017,2.736503129552996,0.0,2.877451197083903,2.9009221786386,0.0,0.0
2008-01-14,3.945133514725219,4.045140224259595,3.075759419803002,2.7379153349529957,0.0,2.891987526083903,2.9132830796386,0.0,0.0
2008-01-15,3.9471468747248193,4.052021260259595,3.076225490873002,2.7387270161029957,0.0,2.891958371961903,2.9152202455386,0.0,0.0
2008-01-16,3.9469150797048194,4.050793039459595,3.073372611373002,2.734374454102996,0.0,2.8964436139619028,2.9180096907385997,0.0,0.0
2008-01-17,3.9561327682048195,4.052652503259595,3.073209682073002,2.739836169102996,0.0,2.919154510961903,2.9342289867385998,0.0,0.0
2008-01-18,3.9587483428728194,4.062282218259595,3.076236227073002,2.740063504942996,0.0,2.9145190204619027,2.9390587547386,0.0,0.0
2008-01-21,3.9660233705528194,4.073174937259595,3.081715481073002,2.744384211942996,0.0,2.9241826614619026,2.9450775721386,0.0,0.0
2008-01-22,3.9716816841728195,4.070145575859595,3.0906909790730017,2.752891653942996,0.0,2.9307699284619027,2.9523282946386,0.0,0.0
2008-01-23,3.9684298544328196,4.068757502859595,3.0876811084730016,2.7462768124429964,0.0,2.9264703324619026,2.9513815270386,0.0,0.0
2008-01-24,3.9695051624408197,4.075087143559594,3.0890994009730015,2.747053066082996,0.0,2.9275250813619027,2.9471791313385998,0.0,0.0
2008-01-25,3.99214840004082,4.098002417559594,3.1084436379730014,2.766605617082996,0.0,2.9536769173619026,2.9724314213386,0.0,0.0
2008-01-28,3.99996695370082,4.0922541495595945,3.1109420932730014,2.772838456082996,0.0,2.9745538613619025,2.9876642193386,0.0,0.0
2008-01-29,3.99682522770082,4.079157220559595,3.0947773952730016,2.761058015082996,0.0,2.9897776513619023,2.9977738673385996,0.0,0.0
2008-01-30,4.01622018410082,4.094268346559595,3.1174449592730014,2.791597237082996,0.0,3.002086047361902,3.0141223413385996,0.0,0.0
2008-01-31,4.03013937140082,4.101262191559595,3.1242299347730014,2.8022622740829957,0.0,3.0246657803619024,3.0366946873385996,0.0,0.0
2008-02-01,4.02911260832082,4.1026302150595955,3.1287481827730015,2.8039806983829956,0.0,3.0219897031619025,3.0266322533385996,0.0,0.0
2008-02-04,4.03837390124082,4.108286148059595,3.1347344187730015,2.8106053969829956,0.0,3.0367230621619026,3.0399384913386,0.0,0.0
2008-02-05,4.04623781924082,4.114708913659595,3.1430411827730014,2.8160997233829956,0.0,3.0461304561619027,3.0496268313385997,0.0,0.0
2008-02-13,4.06262175100882,4.133253062659596,3.1695987547730016,2.8356971453829956,0.0,3.045924388001903,3.0670534153385995,0.0,0.0
2008-02-14,4.0502195754888195,4.1178125241595955,3.1500130517730014,2.8165525763829957,0.0,3.039004646401903,3.0661330898385994,0.0,0.0
2008-02-15,4.054226555128819,4.120817820159596,3.1560075653730015,2.8191255003829956,0.0,3.0446410740019028,3.0689588268385997,0.0,0.0
2008-02-18,4.065052844788819,4.134759369159596,3.1615714316730017,2.828390759382996,0.0,3.0598779510019027,3.0790827238386,0.0,0.0
2008-02-19,4.066864116686819,4.138765002459596,3.1615520601630016,2.830818024382996,0.0,3.066588569701903,3.0750149378386,0.0,0.0
2008-02-20,4.0649104746228195,4.133208720759597,3.1553282401630014,2.8271667704829957,0.0,3.0725374373019028,3.0747292155186,0.0,0.0
2008-02-21,4.087037262622819,4.160108527759597,3.1795206631630015,2.8489300694829955,0.0,3.0943326393019026,3.0907124245185997,0.0,0.0
2008-02-22,4.076159177222819,4.143565144759597,3.1700720211630014,2.8398851724829957,0.0,3.0807284383019025,3.0849631205185997,0.0,0.0
2008-02-25,4.078507525022819,4.139300186759597,3.1635853221630015,2.8364454704829956,0.0,3.0969976453019026,3.0946270115186,0.0,0.0
2008-02-26,4.070497560862819,4.1289500007595965,3.1583797095630013,2.8302108842829954,0.0,3.0866339773019025,3.0867312435186,0.0,0.0
2008-02-27,4.0690545204968185,4.125522547459597,3.1551858691630015,2.8300462115529954,0.0,3.0852658868019023,3.0876700986185996,0.0,0.0
2008-02-28,4.060671842536818,4.113476608959597,3.1454193426630015,2.8201397635529952,0.0,3.0803370818019022,3.0824044268185995,0.0,0.0
2008-02-29,4.066177107056818,4.122872342459597,3.1521553006630016,2.8259940460529953,0.0,3.084813360801902,3.0834684964185994,0.0,0.0
2008-03-03,4.065554602113418,4.129901488459597,3.1521069538460016,2.8237499535529955,0.0,3.0789809904019023,3.0814516354185995,0.0,0.0
2008-03-04,4.072971526953419,4.135553528659597,3.1594309714460014,2.8310153499529953,0.0,3.0856135194019023,3.0916622764185995,0.0,0.0
2008-03-05,4.0784762437334185,4.148814194659597,3.1615595650460016,2.8302120767529955,0.0,3.0947217904019024,3.0954916029185995,0.0,0.0
2008-03-06,4.073504898573418,4.147979766859597,3.1575873850460017,2.8262909144529953,0.0,3.0876410417019025,3.0864433959185993,0.0,0.0
2008-03-07,4.083198369013418,4.167883023859597,3.1698204110460018,2.838787121452995,0.0,3.0900280475019026,3.0878912523185993,0.0,0.0
2008-03-10,4.087268693473418,4.172813397159596,3.1733887920460018,2.843461742452995,0.0,3.094957724201903,3.090139822618599,0.0,0.0
2008-03-11,4.081789973913418,4.169637061959596,3.1669685596460018,2.8351948094529953,0.0,3.089812226601903,3.0857552230185994,0.0,0.0
2008-03-12,4.079398148293418,4.165163494959597,3.165308536746002,2.8329419177529953,0.0,3.087428364901903,3.0845664382185993,0.0,0.0
2008-03-13,4.083990381393418,4.1720305833595965,3.1712191344460017,2.8402650857529954,0.0,3.087038047601903,3.0878170669185994,0.0,0.0
2008-03-14,4.067681040593418,4.1618442723595965,3.1536689194460017,2.8223148457529956,0.0,3.070136882601903,3.0688582939185993,0.0,0.0
2008-03-17,4.075083644793418,4.164718736159596,3.166756043446002,2.8346717307529956,0.0,3.072818722801903,3.0748710019185994,0.0,0.0
2008-03-18,4.072618082999418,4.161906380359596,3.1661166979460016,2.8293009573529955,0.0,3.070156757001903,3.0740276334485994,0.0,0.0
2008-03-19,4.066524889433419,4.161408409629597,3.1639127454460017,2.8250651607529953,0.0,3.055963930001903,3.0646922124485996,0.0,0.0
2008-03-20,4.071476032053419,4.163155425529597,3.1648233740460014,2.828483375352995,0.0,3.066154376001903,3.0731816204485995,0.0,0.0
2008-03-21,4.080744160573419,4.151533352529597,3.1725159606460016,2.838480724352995,0.0,3.086486690001903,3.0931220864485995,0.0,0.0
2008-03-24,4.078320340653419,4.154177503929597,3.171217574046002,2.834043635352995,0.0,3.084155068001903,3.0864259330485995,0.0,0.0
2008-03-25,4.086770955893419,4.1652658379295975,3.1836993860460017,2.846309816352995,0.0,3.084917530601903,3.0920802196485995,0.0,0.0
2008-03-26,4.086770632493419,4.167368611529597,3.1864491196460016,2.848418628652995,0.0,3.080436118101903,3.0895986956485997,0.0,0.0
2008-03-27,4.088457236065419,4.162150455829598,3.1872473972060016,2.851946716952995,0.0,3.084388245101903,3.0949713763485995,0.0,0.0
2008-03-28,4.082688764525419,4.153493419829598,3.1802700775060018,2.845448379952995,0.0,3.082212206101903,3.0904377503485994,0.0,0.0
2008-03-31,4.092810177925419,4.159456752829598,3.1880088095060017,2.856041495952995,0.0,3.0935916421019027,3.1053702003485992,0.0,0.0
2008-04-01,4.08827055336542,4.154245302829598,3.184080334506002,2.850733769352995,0.0,3.091257319301903,3.0994540519485994,0.0,0.0
2008-04-02,4.08143734324862,4.142899141829599,3.168403670506002,2.843270306652995,0.0,3.091275174617903,3.0997564337485994,0.0,0.0
2008-04-03,4.08139899006862,4.151530080829598,3.175388850506002,2.847008739752995,0.0,3.0799335696179027,3.0915517207485994,0.0,0.0
2008-04-07,4.07044114102862,4.150116184129598,3.169237640006002,2.838471454752995,0.0,3.0610082676179027,3.071790169748599,0.0,0.0
2008-04-08,4.07060852950862,4.160166831129598,3.174285743606002,2.836532202752995,0.0,3.055739895017903,3.064735986148599,0.0,0.0
2008-04-09,4.08295345010862,4.177901858129598,3.188879806606002,2.849701669752995,0.0,3.064080030017903,3.072621897148599,0.0,0.0
2008-04-10,4.078762266828621,4.172293523129598,3.182469684606002,2.846088361752995,0.0,3.061269820017903,3.0701079557485986,0.0,0.0
2008-04-11,4.07857740447662,4.176057440929598,3.186769377606002,2.833896361752995,0.0,3.065269995717903,3.0693118574885987,0.0,0.0
2008-04-14,4.094247998876621,4.192016353929598,3.201276309606002,2.855457972752995,0.0,3.078686501717903,3.0822208674885987,0.0,0.0
2008-04-15,4.089835425176621,4.182503563929599,3.199858717406002,2.854324851152995,0.0,3.073244731717903,3.0776632727885986,0.0,0.0
2008-04-16,4.091038559106621,4.179684372229599,3.200207959646002,2.8542018271629948,0.0,3.075401931817903,3.0841147157885986,0.0,0.0
2008-04-17,4.097979130376621,4.189404966229599,3.216130971646002,2.865454491162995,0.0,3.0736974476179033,3.0836257863385987,0.0,0.0
2008-04-18,4.102073132876621,4.1955318172295994,3.214435737346002,2.863921388962995,0.0,3.082963265617903,3.0919314663385986,0.0,0.0
2008-04-21,4.102527281528621,4.190969878929599,3.212268572046002,2.864695273322995,0.0,3.088233992617903,3.0948867018385986,0.0,0.0
2008-04-22,4.102012622988621,4.1900378038296,3.213674966046002,2.864158902322995,0.0,3.0869310313179033,3.0936784225385985,0.0,0.0
2008-04-23,4.116543981388621,4.2011087628296,3.228367425046002,2.881561730322995,0.0,3.0998482223179034,3.1102517775385983,0.0,0.0
2008-04-24,4.117635445988621,4.2065437304296,3.2316993917460017,2.884368840822995,0.0,3.0965640287179035,3.1074192493385984,0.0,0.0
2008-04-25,4.111028163768621,4.1970898784296,3.227368935446002,2.8774771990229953,0.0,3.0892441687179035,3.102378648338598,0.0,0.0
2008-04-28,4.096137099856621,4.1809006794296,3.202584217446002,2.8499499540229953,0.0,3.0885196444579037,3.0971490150385983,0.0,0.0
2008-04-29,4.1163311447566215,4.2079078274296,3.226668167446002,2.8771355730229953,0.0,3.1001920594579038,3.1081701075385983,0.0,0.0
2008-04-30,4.133565063156621,4.2189226424296,3.245509169446002,2.9054721050229952,0.0,3.105608512457904,3.1307308975385983,0.0,0.0
2008-05-05,4.137282320256621,4.2273095934296006,3.248647801046002,2.9049415529229954,0.0,3.1067391939579037,3.1371914710385984,0.0,0.0
2008-05-06,4.144657823436621,4.242716857429601,3.263271521046002,2.9175355819229956,0.0,3.0971506394579036,3.1410325284385983,0.0,0.0
2008-05-07,4.148083586216621,4.238853645729601,3.267497520046002,2.9216788125229955,0.0,3.1010725134579036,3.1497334504385983,0.0,0.0
2008-05-08,4.13882623617662,4.229057540729601,3.254225108046002,2.9075461750229956,0.0,3.0956469744579036,3.1460733937385985,0.0,0.0
2008-05-09,4.16278818977662,4.252507147729601,3.2756393800460017,2.9292969680229954,0.0,3.1209789184579035,3.1739365457385986,0.0,0.0
2008-05-12,4.1833005791166205,4.2856690477296,3.304880689046002,2.9539501050229955,0.0,3.1274740701579034,3.1829469947385984,0.0,0.0
2008-05-13,4.194514648516621,4.2935485287296,3.3116805510460017,2.9660352600229953,0.0,3.141890463157903,3.1978364507385986,0.0,0.0
2008-05-14,4.203484021756621,4.3053482107296,3.322067282546002,2.975337280022995,0.0,3.150236268157903,3.202849078438599,0.0,0.0
2008-05-15,4.212734920456621,4.3140183247296005,3.331594548546002,2.9853078560229953,0.0,3.157450620657903,3.213721263438599,0.0,0.0
2008-05-16,4.2237424462566215,4.3296032407296,3.348160322546002,2.9991453350229955,0.0,3.160193119657903,3.220028224438599,0.0,0.0
2008-05-19,4.210325895856622,4.3115312807296,3.332084815546002,2.9849957060229957,0.0,3.1522510016579033,3.209184686438599,0.0,0.0
2008-05-20,4.207567570964622,4.3146509580296,3.3274103845460017,2.979193633422996,0.0,3.1467498506579035,3.208251039278599,0.0,0.0
2008-05-21,4.204928607344622,4.3189479127296,3.3243269505460016,2.977061757822996,0.0,3.1410087089579033,3.201715717778599,0.0,0.0
2008-05-22,4.2132331898646225,4.3213135242296,3.3339512345460016,2.988567596322996,0.0,3.147497393557903,3.2132542117785987,0.0,0.0
2008-05-23,4.2222362233246225,4.3330340402296,3.3371774775460015,2.995091678622996,0.0,3.157629087557903,3.226666843778599,0.0,0.0
2008-05-26,4.231417453124623,4.342124449229599,3.3505910965460015,3.0087904356229958,0.0,3.162353746557903,3.231645548778599,0.0,0.0
2008-05-27,4.2415726637846225,4.347168082529599,3.3661522525460015,3.0222139606229956,0.0,3.171002328557903,3.239744705778599,0.0,0.0
2008-05-28,4.224552365384622,4.325179405529599,3.3491312145460013,3.005548680622996,0.0,3.1563905735579034,3.224929963778599,0.0,0.0
2008-05-29,4.220409714424622,4.316053655029599,3.342013585546001,3.0025880434229957,0.0,3.1575652544579036,3.222246044778599,0.0,0.0
2008-05-30,4.226957108824622,4.323232457029599,3.3512766915460013,3.0112758524229957,0.0,3.1644261624579038,3.2229923917785994,0.0,0.0
2008-06-02,4.227719025296622,4.322586234629599,3.3537223818460014,3.013321118722996,0.0,3.1647546063979037,3.2226287959985993,0.0,0.0
2008-06-03,4.2229617253566225,4.325264554429599,3.3501585008460015,3.006172249422996,0.0,3.1614778931979037,3.2101534399985994,0.0,0.0
2008-06-04,4.216043385076622,4.3344691354295986,3.3454389044460013,2.996253418422996,0.0,3.148931197197904,3.1935422809985994,0.0,0.0
2008-06-05,4.213699579156622,4.330281916429598,3.3446105973460014,2.998704435922996,0.0,3.143669418197904,3.1896495389985993,0.0,0.0
2008-06-06,4.2147705956786226,4.3300488734395985,3.3484651143460016,3.003460104222996,0.0,3.140125352197904,3.1901715452985995,0.0,0.0
2008-06-10,4.205930932078623,4.322801626439599,3.3399635713460016,2.993713545222996,0.0,3.129807766197904,3.1817861622985997,0.0,0.0
2008-06-11,4.204353020558623,4.318321234739599,3.3364711116460017,2.991178742222996,0.0,3.134637739197904,3.1795742860985996,0.0,0.0
2008-06-12,4.195114061278622,4.3098669077395995,3.3302777346460015,2.985671764822996,0.0,3.121367502197904,3.1668044080985998,0.0,0.0
2008-06-13,4.194267613442622,4.3130716781395995,3.3309689101060016,2.985147012982996,0.0,3.116163085197904,3.1644053918985997,0.0,0.0
2008-06-16,4.185527313942622,4.309547285339599,3.3255255121060014,2.978794454282996,0.0,3.099354659197904,3.1528326698986,0.0,0.0
2008-06-17,4.181888980882622,4.306626836539599,3.3225068125060013,2.976198604982996,0.0,3.0947210761979043,3.1478095852986,0.0,0.0
2008-06-18,4.169085223682622,4.290734636539599,3.3068388415060013,2.960895275982996,0.0,3.0861952351979043,3.1391801402986,0.0,0.0
2008-06-19,4.161850676762621,4.279634662539599,3.300537561506001,2.954421082982996,0.0,3.080014069597904,3.1330640182986,0.0,0.0
2008-06-20,4.165943190622621,4.278088458439599,3.301991862706001,2.955722282182996,0.0,3.0904325815979043,3.1418987792986,0.0,0.0
2008-06-23,4.162299637722621,4.273075096839599,3.303109308206001,2.958303431482996,0.0,3.0789616755979043,3.1364666875986003,0.0,0.0
2008-06-24,4.1721573452626215,4.285513371839599,3.3103502369060007,2.964914294482996,0.0,3.0925578155979045,3.1458690185986002,0.0,0.0
2008-06-25,4.1657299104826215,4.280018419839599,3.305946459506001,2.959466739182996,0.0,3.0832386330979045,3.1383973118986,0.0,0.0
2008-06-26,4.155306846282621,4.261966644839599,3.291085302506001,2.946160285182996,0.0,3.0814952046979043,3.1342448052986,0.0,0.0
2008-06-27,4.151396802476621,4.255087575839599,3.2851297331060008,2.939926295182996,0.0,3.0817273573379045,3.1335310620286,0.0,0.0
2008-06-30,4.140015776276622,4.245297205839599,3.275400236106001,2.929006955182996,0.0,3.0697319023379044,3.1190605930286,0.0,0.0
2008-07-01,4.150627182076621,4.255052626839599,3.286400299106001,2.942736490182996,0.0,3.0747997353379044,3.1325647700286003,0.0,0.0
2008-07-02,4.1587289791366215,4.265723243839599,3.292400851406001,2.949002175182996,0.0,3.0832383333379045,3.1416983030286003,0.0,0.0
2008-07-03,4.148669824616621,4.250069266839598,3.280747882406001,2.9375076201829957,0.0,3.0759615487379044,3.1374808160286003,0.0,0.0
2008-07-04,4.160399322816621,4.266880484839598,3.2938668944060012,2.950821055182996,0.0,3.0845611467379044,3.1442850440286003,0.0,0.0
2008-07-07,4.160146058196621,4.267582892039599,3.295853036606001,2.952416995582996,0.0,3.0816264971379046,3.1416688807286004,0.0,0.0
2008-07-08,4.158026426833621,4.2604856960395985,3.2926566630060012,2.952532483307996,0.0,3.0810294746379046,3.1418458282886004,0.0,0.0
2008-07-09,4.163618286493621,4.267009908739598,3.2984668380060014,2.959931368007996,0.0,3.0840642302379044,3.1470370985886005,0.0,0.0
2008-07-10,4.181165360493622,4.287879215739598,3.3199058390060014,2.9803572880079963,0.0,3.0947881522379044,3.1613143185886003,0.0,0.0
2008-07-11,4.176006144873622,4.279728377739598,3.3179528295060012,2.9741585910079964,0.0,3.0923300752379044,3.1542788619886,0.0,0.0
2008-07-14,4.173679999433622,4.277801434039598,3.3187906063060013,2.9709335364079963,0.0,3.0939249875379042,3.1453674439886004,0.0,0.0
2008-07-15,4.165444368733622,4.264469210539598,3.3108504403060013,2.954113992407996,0.0,3.103791333537904,3.1324148779886003,0.0,0.0
2008-07-16,4.161643224885622,4.254890580539598,3.3090531852060012,2.9504508548079964,0.0,3.103457793397904,3.1287817215886005,0.0,0.0
2008-07-17,4.165633675365622,4.257919547039598,3.3168066207060014,2.9591804318079964,0.0,3.100156269797904,3.1325235185886005,0.0,0.0
2008-07-18,4.163424494733622,4.258221932579598,3.312557904706001,2.9563853875079964,0.0,3.102624684397904,3.1257505755886004,0.0,0.0
2008-07-21,4.169042931305622,4.264901832579598,3.316635197706001,2.9566334955679965,0.0,3.1148285673979044,3.1306335743886002,0.0,0.0
2008-07-22,4.1749470522856225,4.265646201479599,3.322581278706001,2.9622680195679965,0.0,3.127586744397904,3.1350710283886003,0.0,0.0
2008-07-23,4.186536075125622,4.278032523479599,3.3353877987060008,2.9731315360679966,0.0,3.142836481397904,3.1417100470886004,0.0,0.0
2008-07-24,4.194640331065623,4.285382632979599,3.346006541706001,2.9832385880679966,0.0,3.1443550735979042,3.1526368300886003,0.0,0.0
2008-07-25,4.202828491425622,4.300156697979599,3.350462272006001,2.9906246800679965,0.0,3.152937080597904,3.1583797375886005,0.0,0.0
2008-07-28,4.205901693551622,4.299798097809599,3.353056027706001,2.9933762316679964,0.0,3.161010019597904,3.1606861020886003,0.0,0.0
2008-07-29,4.206480914371622,4.302806243609599,3.351890127306001,2.9904124838679964,0.0,3.1629357860979037,3.1627779420886,0.0,0.0
2008-07-30,4.200693295571622,4.2921146996095985,3.345014880506001,2.9849708928679966,0.0,3.1615712122979036,3.1582128036886004,0.0,0.0
2008-07-31,4.198009951851621,4.2900163366095985,3.341950732406001,2.9798896268679966,0.0,3.1622483433979034,3.1543627310886,0.0,0.0
2008-08-01,4.201228168211621,4.288221432109599,3.3434153750060007,2.9812681742679965,0.0,3.171638354397903,3.1600155163886003,0.0,0.0
2008-08-04,4.193632919651621,4.2809652446095985,3.338091827006001,2.9744103879679966,0.0,3.161464810397903,3.1516503393886004,0.0,0.0
2008-08-05,4.19545849664862,4.288358075609598,3.3380714235910007,2.9754281447679967,0.0,3.160011123897903,3.1538417264886003,0.0,0.0
2008-08-06,4.18886488702862,4.283801721609598,3.333653192091001,2.9698320881679967,0.0,3.147220644897903,3.1482347994886,0.0,0.0
2008-08-07,4.1881199473919,4.278089275609598,3.332450459791001,2.9681254916679967,0.0,3.147213797814303,3.1531387231886003,0.0,0.0
2008-08-08,4.1832709285799,4.278413800549598,3.326843946291001,2.965099319167997,0.0,3.138759914814303,3.1456556731886005,0.0,0.0
2008-08-11,4.183911439339901,4.2857238259495976,3.324778622991001,2.967311608867997,0.0,3.131308734414303,3.1488524155886006,0.0,0.0
2008-08-12,4.180115732719901,4.294215822949598,3.326541452691001,2.9646058410679967,0.0,3.1155183344143027,3.1381152235886005,0.0,0.0
2008-08-13,4.183281518699901,4.294962400949598,3.328302598591001,2.9671984680679966,0.0,3.1198335468143026,3.1445285901886004,0.0,0.0
2008-08-14,4.173982588699901,4.291337849949598,3.316767909591001,2.9543606370679965,0.0,3.1117871838143025,3.1340773741886006,0.0,0.0
2008-08-15,4.172444485599901,4.290749090149598,3.314905055791001,2.9499400510679963,0.0,3.1168835895143023,3.1281626525886006,0.0,0.0
2008-08-18,4.177113999159901,4.293571563749598,3.319107190791001,2.955834719467996,0.0,3.120619485714302,3.1348550471886005,0.0,0.0
2008-08-19,4.178589402599901,4.290097678349598,3.322443013191001,2.9596190481679963,0.0,3.1223815592143023,3.1368237251886004,0.0,0.0
2008-08-20,4.170763605319901,4.279803259349598,3.313996960191001,2.9528684121679962,0.0,3.113562433214302,3.1320049727886006,0.0,0.0
2008-08-21,4.178707138025901,4.278928903909598,3.314821709661001,2.954983080667996,0.0,3.135914756214302,3.147305250788601,0.0,0.0
